"caseid","weight","BIGFIVE_1","BIGFIVE_2","BIGFIVE_3","BIGFIVE_4","BIGFIVE_5","BIGFIVE_6","BIGFIVE_7","BIGFIVE_8","BIGFIVE_9","BIGFIVE_10","BIGFIVE_11","BIGFIVE_12","BIGFIVE_13","BIGFIVE_14","BIGFIVE_15","BIGFIVE_16","BIGFIVE_17","BIGFIVE_18","BIGFIVE_19","BIGFIVE_20","BIGFIVE_21","BIGFIVE_22","BIGFIVE_23","BIGFIVE_24","BIGFIVE_25","BIGFIVE_26","BIGFIVE_27","BIGFIVE_28","BIGFIVE_29","BIGFIVE_30","BIGFIVE_31","BIGFIVE_32","BIGFIVE_33","BIGFIVE_34","BIGFIVE_35","BIGFIVE_36","BIGFIVE_37","BIGFIVE_38","BIGFIVE_39","BIGFIVE_40","BIGFIVE_41","BIGFIVE_42","BIGFIVE_43","BIGFIVE_44","BIGFIVE_45","BIGFIVE_46","BIGFIVE_47","BIGFIVE_48","BIGFIVE_49","BIGFIVE_50","BIGFIVE_51","BIGFIVE_52","BIGFIVE_53","BIGFIVE_54","BIGFIVE_55","BIGFIVE_56","BIGFIVE_57","BIGFIVE_58","BIGFIVE_59","BIGFIVE_60","BIGFIVE_61","BIGFIVE_62","BIGFIVE_63","BIGFIVE_64","BIGFIVE_65","BIGFIVE_66","BIGFIVE_67","BIGFIVE_68","BIGFIVE_69","BIGFIVE_70","BIGFIVE_71","BIGFIVE_72","BIGFIVE_73","BIGFIVE_74","BIGFIVE_75","BIGFIVE_76","BIGFIVE_77","BIGFIVE_78","BIGFIVE_79","BIGFIVE_80","BIGFIVE_81","BIGFIVE_82","BIGFIVE_83","BIGFIVE_84","BIGFIVE_85","BIGFIVE_86","BIGFIVE_87","BIGFIVE_88","BIGFIVE_89","BIGFIVE_90","BIGFIVE_91","BIGFIVE_92","BIGFIVE_93","BIGFIVE_94","BIGFIVE_95","BIGFIVE_96","BIGFIVE_97","BIGFIVE_98","BIGFIVE_99","BIGFIVE_100","birthyr","gender","race","educ","marstat","employ","faminc_new","pid3","pid7","inputstate","inputzip","votereg","ideo5","newsint","presvote16post","religpew","pew_churatd","pew_bornagain","pew_religimp","pew_prayer","starttime","endtime"
392145915,0.681506138265751,5,1,1,1,5,5,2,1,1,2,5,2,5,5,5,3,4,4,5,3,5,3,4,1,5,5,4,3,5,1,5,1,1,1,4,5,4,1,4,2,4,3,4,1,5,5,5,1,5,3,5,3,2,4,4,2,5,2,5,2,5,1,1,1,5,5,5,1,5,4,4,NA,4,3,4,5,5,1,5,1,5,3,3,1,5,5,5,1,3,3,5,1,2,1,4,5,NA,1,5,1,1975,2,3,5,1,1,6,4,4,36,"11951",2,1,3,7,11,6,2,4,6,2018-06-09 00:55:15,2018-06-09 01:12:49
392148131,0.594384624778988,4,1,4,3,3,3,4,4,1,3,4,3,4,4,3,3,4,3,3,3,3,4,3,2,4,4,4,3,5,3,4,3,4,2,4,4,3,1,4,2,2,3,2,2,3,3,2,3,3,4,2,3,3,2,3,3,3,1,2,4,2,2,2,4,3,5,4,2,3,4,3,4,2,3,4,5,4,2,3,3,3,1,5,3,4,3,4,2,3,3,3,1,3,4,3,4,4,3,3,3,1970,2,4,3,1,7,7,5,4,40,"73135",2,6,4,7,8,4,2,2,2,2018-06-09 01:08:28,2018-06-09 01:14:16
392148049,0.719543204250274,1,5,1,3,3,1,5,5,3,1,1,5,3,5,3,3,5,5,1,3,3,5,3,3,4,3,1,5,3,5,3,3,1,3,3,3,1,5,5,5,1,1,1,3,3,3,1,3,5,4,3,3,1,3,3,1,1,5,5,5,3,1,1,3,3,1,1,5,5,4,4,3,1,3,1,5,3,3,5,5,3,4,1,3,5,2,3,5,5,5,3,3,1,1,3,3,1,5,5,5,1979,2,1,3,1,4,2,5,8,55,"54601",2,6,4,7,11,6,2,4,7,2018-06-09 01:06:16,2018-06-09 01:19:05
392148055,0.777547110664942,2,2,1,1,4,2,1,4,2,2,3,3,3,4,3,2,4,4,2,2,3,5,2,3,4,3,3,3,1,3,4,2,1,1,4,3,2,3,4,3,2,2,2,1,3,2,2,3,4,2,5,3,1,2,4,2,2,3,5,4,2,3,1,1,3,4,2,3,2,1,3,2,2,2,2,3,2,2,4,3,3,3,2,1,3,2,3,2,4,3,5,2,1,4,4,2,3,3,5,3,1954,1,1,2,1,5,10,1,1,42,"17222",1,2,1,1,1,5,2,3,6,2018-06-09 01:06:23,2018-06-09 01:21:51
392128237,1.04306254567121,4,1,1,2,5,4,1,1,1,4,2,1,5,4,5,2,1,3,1,1,4,4,5,4,5,5,4,1,3,4,5,1,4,1,5,5,4,2,1,2,4,1,1,2,5,5,5,1,4,1,1,1,4,1,5,1,5,1,5,5,5,1,1,2,5,5,4,1,3,1,4,1,5,1,3,5,4,1,3,1,4,1,4,2,5,5,5,1,1,4,4,1,4,1,5,5,1,1,4,4,1963,2,1,5,1,6,3,1,2,8,"80915",1,4,2,1,1,2,2,1,1,2018-06-08 22:54:08,2018-06-09 01:22:27
392148262,0.982028523531592,5,1,4,3,5,3,3,2,1,5,1,2,4,2,4,3,2,1,3,1,4,3,5,3,3,4,4,3,1,1,4,2,3,3,5,5,2,1,1,1,3,3,4,5,3,5,4,1,2,1,1,2,4,3,2,3,4,1,2,3,4,2,4,1,5,5,3,1,1,1,4,3,5,2,4,5,3,1,1,1,3,4,5,3,4,4,4,1,2,3,3,1,5,1,4,5,4,2,2,2,1964,2,1,2,1,1,10,2,7,34,"08759",1,5,2,2,2,2,2,1,2,2018-06-09 01:12:02,2018-06-09 01:23:06
392148109,0.830434539436651,3,4,5,4,4,4,4,4,4,3,4,3,4,3,4,3,3,4,3,4,4,3,4,4,3,4,3,5,4,4,4,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,5,4,3,5,3,4,3,5,3,4,4,5,5,5,3,4,4,5,4,5,3,4,3,4,4,5,4,5,4,5,4,4,5,5,4,4,4,5,4,5,4,3,5,5,3,5,3,1982,2,1,6,1,1,13,2,7,36,"10016",1,4,1,2,2,2,1,1,3,2018-06-09 01:07:47,2018-06-09 01:23:13
392091149,0.884135194767402,3,1,3,2,4,3,3,1,1,4,1,3,4,4,4,1,1,2,4,1,3,3,3,5,4,4,4,2,4,1,3,1,4,5,4,4,4,2,4,3,3,3,3,5,4,4,4,1,2,1,1,2,3,4,4,3,1,1,4,2,4,1,1,3,4,4,5,1,2,1,3,1,3,3,4,4,5,1,3,1,3,2,4,5,4,3,5,1,2,1,1,1,3,5,4,4,4,1,2,3,1940,1,1,2,1,5,6,4,5,51,"22701",1,5,1,2,1,5,2,1,2,2018-06-09 01:09:38,2018-06-09 01:23:39
392148487,0.713357416761005,5,2,4,1,4,3,1,2,1,4,3,3,4,1,3,5,1,1,4,1,4,2,5,1,4,5,4,3,1,3,4,1,5,1,4,5,2,1,1,3,4,1,5,1,3,5,4,1,2,2,4,1,3,1,4,3,4,1,1,3,4,2,3,1,4,5,2,1,1,1,5,2,5,1,3,5,4,1,1,2,4,1,5,1,5,4,4,1,2,2,5,1,5,2,4,5,2,1,1,2,1976,2,1,3,1,1,6,3,3,17,"61053",1,3,2,1,10,6,2,4,7,2018-06-09 01:17:34,2018-06-09 01:24:47
392110025,0.787897819556172,4,1,3,4,4,5,4,1,1,4,5,3,3,3,2,1,3,1,4,3,2,2,5,3,4,5,5,4,1,1,4,1,5,3,4,5,3,2,1,2,3,1,4,5,2,3,2,3,1,2,1,2,3,3,4,3,4,4,4,3,4,1,1,2,4,5,4,2,1,3,3,1,4,1,2,5,2,3,3,3,4,3,1,4,2,4,4,4,4,2,4,1,5,3,3,4,5,4,2,1,1938,2,1,3,4,5,97,2,7,48,"76028",1,5,1,2,1,2,1,1,1,2018-06-08 22:41:14,2018-06-09 01:25:30
392113565,0.840120127833617,4,2,3,5,4,3,4,3,1,4,5,3,4,2,4,2,4,2,3,1,5,4,4,5,4,5,4,3,4,1,4,1,4,3,4,4,3,2,4,4,3,2,4,1,4,4,3,2,2,2,4,3,3,4,4,2,3,2,4,5,4,1,4,3,4,4,2,3,2,3,3,1,4,3,4,4,2,2,2,2,4,3,4,3,4,3,4,2,4,2,3,2,4,4,4,4,4,1,2,2,1948,1,1,2,1,5,9,1,1,42,"16505",1,2,1,1,2,2,2,1,2,2018-06-09 01:14:49,2018-06-09 01:25:52
392148334,0.860427346606527,4,1,1,2,5,4,4,2,1,4,5,2,5,3,4,1,2,1,4,1,2,1,3,4,4,5,4,3,4,1,4,1,4,5,4,3,4,2,2,3,2,2,3,5,3,5,3,2,2,2,1,1,2,5,4,2,4,2,5,3,4,1,1,3,5,5,3,1,2,2,2,1,3,3,4,5,4,1,2,3,4,1,4,3,4,3,4,2,2,2,3,1,3,4,5,4,5,3,2,1,1959,2,1,2,1,7,5,3,4,49,"84501",1,5,2,2,3,2,2,1,1,2018-06-09 01:13:58,2018-06-09 01:26:24
392148514,0.751736705010068,4,2,2,2,4,3,2,2,1,3,4,1,4,2,4,1,4,2,3,1,4,2,4,2,4,4,3,3,2,2,4,1,3,4,4,4,4,1,1,2,3,2,3,3,4,4,3,1,3,3,3,2,2,2,4,3,3,2,2,3,4,4,3,3,4,5,3,3,2,4,4,3,4,3,3,4,3,2,3,1,4,1,4,3,5,3,4,2,2,2,3,1,4,1,4,5,4,1,3,2,1978,2,1,3,1,1,5,1,1,19,"51030-1027",1,6,3,1,1,3,2,1,1,2018-06-09 01:18:16,2018-06-09 01:28:29
392140307,1.49948780503205,2,3,1,3,5,4,3,3,1,3,5,2,4,5,4,2,2,1,2,1,4,4,4,3,4,4,5,2,2,1,5,3,3,3,4,4,4,1,3,4,3,1,3,1,4,5,3,1,3,2,3,3,1,3,4,3,4,5,5,4,5,1,1,3,5,5,3,1,2,1,4,1,2,3,4,5,2,1,3,2,5,2,3,1,5,3,3,3,3,1,4,1,3,1,5,3,5,1,1,2,1949,2,2,3,5,5,4,1,1,51,"23227-1527",1,3,1,1,2,5,2,3,5,2018-06-09 00:53:53,2018-06-09 01:29:46
392148549,0.81417371669438,3,2,2,3,3,3,2,4,2,4,4,2,3,2,2,2,2,2,2,2,4,2,3,2,2,3,3,2,2,2,2,2,4,3,3,4,2,2,2,2,3,2,4,1,2,5,2,3,2,2,5,2,3,2,2,3,3,3,3,3,4,2,3,1,3,4,3,2,2,3,4,2,4,2,2,3,3,3,2,2,3,2,4,2,3,3,3,4,2,2,4,1,3,2,3,4,3,3,2,2,1981,2,1,4,5,4,3,1,1,34,"08882",1,2,2,1,11,6,2,4,6,2018-06-09 01:19:07,2018-06-09 01:30:33
392148441,0.933140014794531,4,1,5,3,3,3,3,3,1,4,5,1,4,4,3,3,1,1,3,3,2,3,4,3,3,3,4,3,5,1,3,1,4,4,3,3,4,3,3,3,3,1,3,3,3,3,3,3,5,2,3,3,3,3,3,3,4,3,5,4,3,1,1,3,3,5,4,3,2,2,3,2,3,3,4,5,5,3,3,2,2,1,4,3,4,4,3,3,3,3,3,1,4,3,3,4,3,2,4,2,1971,2,1,2,1,4,1,1,1,20,"66415",1,3,4,1,11,6,2,4,7,2018-06-09 01:16:30,2018-06-09 01:30:45
392140028,0.869077254498192,3,4,3,3,4,4,2,4,1,4,5,3,4,3,3,2,1,3,4,5,3,3,3,1,4,4,4,4,2,1,4,3,4,2,4,4,4,1,2,2,4,3,4,5,4,4,2,1,4,1,1,2,3,2,4,4,4,2,4,3,4,2,2,1,4,4,4,1,2,3,4,4,4,2,2,4,2,2,2,2,4,4,4,3,4,4,5,2,2,2,3,1,3,3,4,2,4,1,2,2,1945,2,1,2,1,5,5,4,5,12,"32821",1,4,1,2,1,5,2,3,2,2018-06-09 01:11:40,2018-06-09 01:32:49
392148236,0.906719132991432,1,4,1,5,2,5,3,5,1,1,1,5,4,5,1,1,5,4,1,3,4,3,4,5,2,5,2,5,5,5,4,1,1,5,2,4,1,5,4,5,1,1,1,5,3,5,1,4,5,5,1,4,1,3,2,5,2,4,5,5,4,1,1,5,2,5,4,5,5,4,1,3,1,5,1,5,4,2,5,5,2,4,1,4,4,4,1,3,2,5,1,2,1,2,1,5,1,3,5,2,1967,2,1,2,5,6,2,2,7,18,"46528-2597",1,5,2,2,12,6,1,1,1,2018-06-09 01:11:18,2018-06-09 01:34:02
392148169,3.12118605069927,4,2,4,1,2,4,2,4,1,3,5,4,2,2,2,4,2,2,4,2,4,2,5,1,4,2,4,2,2,1,5,1,4,1,5,5,2,4,2,4,4,2,4,1,5,5,2,1,2,2,5,4,4,1,4,2,4,2,4,4,5,4,2,2,4,5,2,2,2,4,4,2,4,1,2,5,2,2,2,4,5,2,4,2,4,4,4,2,2,4,5,2,4,2,4,4,4,4,3,2,1952,1,2,2,1,4,5,1,1,37,"27609-0050",1,1,1,1,11,6,2,3,6,2018-06-09 01:09:28,2018-06-09 01:34:40
392148653,1.15263932832878,2,1,1,4,4,4,2,3,1,2,4,1,4,4,3,1,2,3,4,2,2,2,2,2,4,4,4,4,4,1,5,1,2,1,4,3,5,3,4,2,2,1,1,1,3,5,3,1,4,2,5,3,1,2,4,3,3,2,5,3,4,2,2,2,4,5,3,3,4,1,3,2,2,2,2,3,3,2,3,1,4,2,2,1,3,3,3,3,1,4,4,1,2,3,4,5,3,3,4,3,1979,1,1,6,1,1,12,1,1,36,"12054",1,2,1,1,11,6,2,4,7,2018-06-09 01:21:34,2018-06-09 01:35:00
392103101,0.869077254498192,4,1,4,1,5,5,2,1,1,4,5,1,5,2,4,2,4,2,4,1,3,2,5,3,4,5,4,1,4,1,5,1,5,1,5,5,5,1,3,1,3,1,2,2,5,5,3,2,1,2,1,1,3,1,5,4,4,1,5,2,1,1,3,5,5,5,4,1,4,1,3,1,4,1,2,5,5,1,1,1,4,1,4,3,4,5,3,1,3,2,4,1,4,2,4,5,5,1,1,1,1947,2,1,2,1,5,4,3,5,33,"03820-6303",1,3,1,2,2,5,2,2,1,2018-06-09 01:20:41,2018-06-09 01:35:14
392148602,0.700254779718614,3,5,4,2,4,3,3,4,1,1,3,5,4,5,4,1,4,2,1,2,2,4,4,1,5,5,3,4,5,3,3,1,2,2,5,4,1,1,4,3,3,1,1,2,3,5,2,2,4,2,3,1,2,2,3,3,4,2,5,5,4,2,1,1,4,5,3,2,4,2,3,1,3,1,3,5,5,2,4,5,4,1,4,1,5,2,3,2,4,5,3,1,2,3,4,4,2,2,4,2,1979,2,2,5,5,4,8,3,3,37,"27106",1,3,2,1,1,5,2,2,4,2018-06-09 01:20:19,2018-06-09 01:35:19
392148709,2.88109481603009,4,4,4,5,4,5,4,5,5,5,5,4,5,5,5,4,3,3,4,5,4,4,4,5,5,4,5,3,5,5,4,3,4,5,4,5,5,4,5,4,4,3,5,3,5,4,2,5,5,5,5,5,5,5,5,4,4,3,4,5,5,5,4,3,4,4,4,5,5,4,3,4,4,5,5,4,5,1,4,3,5,4,5,4,5,4,4,1,1,3,5,4,4,4,4,5,5,4,4,3,1958,2,2,6,1,1,5,1,1,37,"27301",1,3,1,1,1,5,1,1,1,2018-06-09 01:22:52,2018-06-09 01:36:49
392095682,1.0769191631806,5,1,1,3,5,3,3,1,1,1,5,1,3,5,4,3,1,4,5,1,4,1,1,2,4,3,4,3,5,1,5,1,1,1,5,1,4,1,3,1,3,1,1,2,5,5,4,1,4,1,4,1,1,3,5,3,5,1,5,1,5,1,1,1,5,5,5,1,3,1,4,2,3,1,4,4,5,1,5,1,5,1,3,1,5,4,5,2,5,2,5,1,2,1,5,3,5,1,5,3,1942,1,1,2,3,5,10,1,1,39,"43620",1,3,1,1,11,6,2,4,7,2018-06-09 01:27:40,2018-06-09 01:37:25
392151149,0.718893340432961,4,4,1,1,4,1,1,1,1,4,4,1,4,4,4,1,1,1,4,1,4,4,5,1,5,5,4,1,4,1,5,1,4,1,4,4,4,1,4,1,1,1,4,4,4,4,4,1,1,1,1,1,3,1,5,4,4,1,4,4,4,2,2,1,5,4,4,1,4,1,4,1,1,1,5,1,4,1,1,1,4,1,4,1,4,4,4,1,1,1,1,1,4,1,4,5,3,1,1,1,1964,2,3,5,4,1,11,2,7,12,"33027-3335",1,5,2,2,2,5,2,2,3,2018-06-09 01:29:54,2018-06-09 01:37:44
392147852,0.792647538163054,1,2,2,2,4,4,3,5,1,4,3,4,5,3,3,1,4,2,1,2,4,2,4,4,1,5,2,3,1,2,4,2,5,3,3,4,4,3,1,4,2,1,2,5,3,4,2,1,1,4,1,2,2,4,2,4,2,2,4,5,2,3,1,3,4,5,2,1,4,3,5,1,4,2,1,5,2,1,2,2,3,1,4,3,5,4,2,2,2,3,3,1,2,2,4,4,4,2,1,4,1976,2,1,5,1,1,10,2,7,22,"70002-3074",1,5,2,2,2,3,2,1,3,2018-06-09 01:01:40,2018-06-09 01:38:53
392148650,0.636773361685043,2,5,3,4,4,3,1,1,1,1,4,1,1,2,4,2,1,3,2,1,2,4,4,1,4,5,3,5,2,1,5,1,2,5,4,2,2,1,1,1,4,3,4,5,5,4,3,1,4,1,1,4,1,1,4,2,2,4,5,1,5,3,3,1,3,5,1,3,1,1,5,1,2,1,3,3,2,3,1,1,5,4,2,5,5,1,4,4,1,1,5,3,5,1,4,2,2,1,5,1,1965,1,2,5,1,2,9,3,5,53,"98272",1,5,1,2,1,1,1,1,1,2018-06-09 01:21:29,2018-06-09 01:39:39
392151104,0.720931407112366,4,1,1,1,5,4,4,1,1,4,1,2,5,4,5,3,2,4,4,1,4,3,5,1,3,4,5,4,1,3,5,1,2,1,4,5,4,3,1,2,3,1,1,3,5,5,4,1,4,3,3,3,3,2,4,3,5,1,5,3,5,1,1,3,5,5,5,1,1,4,4,1,5,1,1,5,5,1,4,1,5,1,2,1,4,4,5,1,1,1,5,2,3,4,4,5,2,1,2,3,1983,2,1,5,1,2,6,5,3,54,"26354-1031",1,3,4,7,1,5,2,2,5,2018-06-09 01:28:48,2018-06-09 01:42:17
392151085,0.605072754920269,4,3,4,2,4,3,1,2,2,4,4,1,4,3,4,3,1,1,1,1,4,3,4,2,4,3,4,1,2,1,4,2,3,2,5,4,4,1,2,1,5,2,4,1,3,3,4,1,3,1,5,2,4,2,4,2,4,1,3,3,4,2,4,1,4,4,4,1,1,1,4,3,4,2,5,4,4,1,1,1,4,4,4,2,5,3,4,1,2,1,4,1,4,1,5,3,4,1,3,1,1956,1,2,5,2,1,3,1,1,6,"93703",1,2,2,1,12,6,2,2,1,2018-06-09 01:28:21,2018-06-09 01:44:48
392151554,0.815295838792149,2,3,1,1,4,2,4,2,2,3,4,3,2,5,4,1,3,4,3,3,4,2,2,5,3,2,4,2,2,3,3,1,3,4,4,3,4,3,2,2,3,3,1,2,4,3,4,2,2,3,4,3,1,2,2,2,4,2,5,4,3,2,1,5,3,2,2,4,4,2,3,3,5,2,4,2,2,2,3,3,1,4,2,1,4,2,2,2,3,4,4,1,3,2,2,3,3,3,4,3,1970,2,2,3,5,6,97,1,2,36,"14212-1364",1,3,2,1,11,4,2,2,2,2018-06-09 01:38:28,2018-06-09 01:46:40
392151560,0.767433415039138,5,5,1,2,5,3,3,4,3,3,2,3,3,3,1,3,4,3,3,4,4,4,3,3,3,5,1,5,3,3,5,3,2,3,3,3,1,2,2,2,4,3,3,1,3,3,3,1,3,3,1,3,3,1,3,3,2,4,3,5,4,3,3,3,3,4,2,3,1,2,5,4,4,2,1,5,3,3,4,3,5,3,2,3,5,3,3,4,1,4,5,3,3,1,3,3,1,2,5,3,1966,1,2,4,1,1,9,1,1,9,"06405",1,3,2,1,2,5,2,1,5,2018-06-09 01:38:38,2018-06-09 01:47:58
392151606,0.479206905342541,5,2,1,1,5,1,1,2,1,1,2,5,3,5,5,2,5,5,2,1,5,4,5,3,5,4,1,4,1,4,5,1,2,1,5,5,1,1,2,5,5,1,1,4,5,4,4,1,4,5,2,3,5,1,5,2,5,4,5,5,5,1,1,4,4,5,2,1,5,4,5,1,3,1,4,5,3,1,5,5,4,1,1,4,5,2,5,1,4,5,5,1,1,1,5,5,2,1,4,1,1973,2,1,6,1,7,8,2,6,24,"21047",1,3,3,4,11,5,2,3,5,2018-06-09 01:39:44,2018-06-09 01:49:00
392144772,1.58936086610964,3,3,3,2,4,4,2,3,2,3,4,3,3,3,3,3,2,2,4,2,3,2,4,3,4,4,4,2,2,2,3,2,3,2,4,4,3,2,3,3,3,2,4,2,4,4,4,2,3,2,2,2,4,2,4,3,3,2,4,2,4,2,3,2,4,4,4,3,3,2,4,2,3,2,4,4,4,2,2,4,3,3,4,2,3,3,4,2,3,2,4,2,4,3,4,3,4,3,3,3,1956,1,2,2,6,6,3,1,2,42,"17545",1,3,3,1,1,5,1,1,6,2018-06-09 00:43:34,2018-06-09 01:50:03
392151610,0.638002186471864,5,3,5,1,4,2,1,1,2,5,3,2,5,1,4,1,1,2,2,1,5,5,5,1,4,5,4,1,1,1,5,5,5,5,5,4,2,2,1,5,5,4,3,5,5,2,2,4,5,5,1,4,5,5,4,4,2,1,5,5,5,4,5,2,4,5,2,2,2,5,4,1,4,1,3,5,3,1,5,1,5,5,5,5,4,1,4,1,1,4,5,4,5,1,5,4,4,1,4,2,1975,2,2,6,1,6,2,1,1,6,"93301-2518",1,5,2,1,2,4,1,1,5,2018-06-09 01:39:52,2018-06-09 01:52:59
392151818,1.06287644072636,4,1,3,3,5,4,1,2,1,5,5,1,4,3,4,3,2,2,2,1,4,3,4,1,4,3,4,1,3,1,5,1,4,1,4,4,5,2,3,1,4,2,4,3,4,4,3,1,1,1,3,3,4,2,4,4,5,1,3,3,4,2,3,1,5,4,2,1,2,1,4,1,4,2,4,5,3,1,2,1,4,3,4,4,4,4,4,1,2,1,3,1,3,2,4,4,4,2,1,1,1990,1,1,6,5,2,9,3,5,56,"82633",1,3,1,7,2,4,1,2,6,2018-06-09 01:44:10,2018-06-09 01:53:13
392151954,0.473581356786124,4,1,4,1,4,3,2,2,1,4,4,1,3,3,5,4,2,2,4,1,4,3,4,2,4,3,4,1,4,1,4,3,3,1,4,4,4,1,3,2,3,2,3,2,4,4,4,1,3,2,3,1,4,2,4,3,4,1,3,2,4,2,3,2,4,4,4,1,2,1,4,3,4,1,4,4,3,2,2,2,4,1,4,3,4,4,4,1,2,2,5,1,3,2,4,4,3,2,2,1,1981,1,6,3,1,1,6,3,4,40,"73110-5303",1,2,2,3,11,5,1,3,1,2018-06-09 01:47:30,2018-06-09 01:53:17
392151817,0.921325318329206,1,5,1,1,5,5,1,1,1,5,5,1,5,5,2,3,1,4,5,1,4,1,5,1,4,5,5,1,3,1,3,1,1,1,5,4,5,1,5,4,1,1,3,1,5,5,4,1,4,1,5,1,1,1,5,5,5,1,5,2,5,5,1,1,5,5,1,1,4,1,5,1,5,1,4,5,1,1,4,1,5,1,5,1,1,5,5,1,5,1,5,1,1,1,5,5,3,1,4,1,1975,2,6,6,1,1,97,1,1,6,"90814",1,1,1,1,1,2,1,1,1,2018-06-09 01:44:09,2018-06-09 01:54:03
392151925,0.875521975716035,5,5,1,5,5,4,1,3,1,3,4,3,4,5,5,5,4,4,2,2,3,4,4,1,5,5,4,4,4,1,5,1,4,2,4,4,2,3,4,5,3,4,3,1,5,3,2,1,4,4,4,2,2,1,4,3,2,4,5,5,5,3,2,1,3,4,1,3,5,5,5,3,2,1,3,5,1,3,4,3,5,4,3,1,5,3,4,3,5,4,5,2,2,1,3,4,3,2,3,4,1978,2,1,5,6,2,97,1,1,26,"48726",1,2,2,1,11,6,2,4,3,2018-06-09 01:46:53,2018-06-09 01:55:57
392151924,0.878247463380941,5,4,5,4,5,4,4,1,1,5,5,1,5,4,4,4,2,2,5,1,4,4,4,1,5,5,5,4,2,1,5,4,4,5,5,5,4,1,2,1,4,3,5,5,5,4,5,1,2,1,1,3,5,3,5,3,4,1,4,1,4,1,4,3,5,4,4,1,1,1,3,3,4,5,4,4,4,1,1,1,4,5,4,5,4,4,5,1,2,2,2,2,4,2,4,4,4,1,2,1,1965,1,1,2,1,1,9,3,5,39,"44413",1,5,1,2,2,4,1,2,3,2018-06-09 01:46:53,2018-06-09 01:56:22
392151958,0.661773446812779,4,2,1,4,4,5,2,4,1,3,3,3,5,5,4,1,3,2,3,1,2,4,5,2,4,5,3,3,4,2,5,2,4,1,4,4,3,3,2,2,3,1,5,3,4,5,3,2,2,2,3,1,3,3,4,3,4,3,5,4,5,2,1,1,4,5,3,1,3,2,4,1,4,1,2,5,3,2,4,2,4,3,4,1,5,4,3,3,2,3,5,1,5,2,4,5,3,1,3,3,1976,2,1,6,1,7,6,3,4,19,"50009",1,4,2,7,1,5,2,1,6,2018-06-09 01:47:34,2018-06-09 01:56:51
392111440,0.753187018263351,3,4,1,1,4,2,1,1,1,2,3,4,2,5,4,4,5,5,1,1,5,4,4,1,4,5,2,1,4,3,5,1,3,1,4,4,1,1,3,4,3,3,2,1,5,2,1,1,4,5,5,3,3,2,3,2,4,1,5,5,3,1,1,1,5,5,1,1,5,4,5,2,3,1,4,5,4,1,5,4,4,3,2,1,5,3,2,1,4,4,5,1,1,1,3,4,3,1,5,4,1985,2,1,5,6,6,4,1,1,41,"97439",1,1,1,1,12,6,2,4,7,2018-06-08 20:26:05,2018-06-09 01:57:18
392151834,0.791121240972708,1,3,2,2,5,4,4,1,1,5,4,2,4,4,5,3,2,1,2,1,4,2,4,3,4,5,4,1,4,1,4,1,4,1,5,5,4,1,3,4,4,1,1,5,2,5,3,1,2,3,1,3,4,3,5,3,3,1,4,4,5,1,2,2,5,5,4,2,1,2,4,2,4,3,1,5,4,1,1,2,5,1,4,3,1,5,4,1,3,1,4,1,4,4,4,4,4,1,2,1,1973,2,1,4,1,1,6,2,7,47,"37354",1,5,2,2,1,6,1,1,1,2018-06-09 01:44:38,2018-06-09 01:58:54
392095072,1.49948780503205,4,3,4,2,4,4,2,2,1,4,4,2,4,2,4,2,2,1,4,1,4,2,4,3,4,5,3,1,2,1,5,2,4,3,4,4,2,2,2,1,5,3,5,1,4,4,4,2,4,2,5,2,4,1,5,4,2,2,2,3,4,2,4,2,5,4,4,1,2,2,4,2,5,2,4,4,4,2,1,2,4,2,4,3,4,4,4,2,3,2,3,1,4,2,4,3,4,2,2,2,1944,2,2,3,1,5,5,1,1,21,"42301",1,2,1,1,1,2,1,1,1,2018-06-09 01:11:13,2018-06-09 01:59:41
392151596,0.951192081845592,2,3,2,5,3,1,4,2,2,3,3,2,3,3,2,1,3,3,2,3,2,3,3,4,3,3,4,4,4,3,3,2,2,5,2,3,3,2,3,4,2,3,2,2,2,3,3,3,3,2,3,3,3,2,2,3,3,3,3,4,3,1,2,3,2,3,2,2,3,3,1,3,3,5,1,4,3,3,4,3,3,2,3,5,3,2,4,3,5,3,1,2,3,4,3,2,3,3,3,2,1959,1,1,2,5,4,1,1,2,19,"51501",1,3,3,2,11,6,2,4,7,2018-06-09 01:39:31,2018-06-09 02:02:40
392102960,1.49948780503205,2,1,1,4,5,4,2,1,2,4,5,2,4,5,4,1,2,2,4,1,4,2,2,3,4,4,5,1,5,1,5,1,2,5,5,5,2,1,4,2,2,1,1,1,3,4,4,2,2,4,1,1,2,4,5,2,4,2,5,4,4,1,1,4,4,5,2,1,4,2,4,2,4,4,5,4,4,1,2,2,2,2,4,3,5,4,4,1,1,2,2,1,2,2,5,5,5,2,4,2,1944,2,2,4,4,5,7,1,1,36,"10566",1,3,1,1,1,2,1,1,1,2018-06-08 20:29:31,2018-06-09 02:02:56
